filename,split,channel,min,max,mean,std,rms
11.edf,test,EEG AFp4h,-0.00025,-3.7e-05,-0.000147,2.9e-05,0.00015
11.edf,test,EEG AFF5h,-0.00027,0.000204,-0.000109,1.2e-05,0.000109
11.edf,test,EEG AFF6h,-0.000247,8.2e-05,-9.9e-05,1.6e-05,0.0001
11.edf,test,EEG FFT7h,-0.000356,5e-05,-0.000119,1e-05,0.00012
11.edf,test,EEG FFC1h,-0.000147,-7.3e-05,-0.000119,8e-06,0.000119
11.edf,test,EEG FFC2h,-7.3e-05,-1.3e-05,-4.7e-05,8e-06,4.8e-05
11.edf,test,EEG FFT8h,-0.000523,0.000273,-0.000125,1e-05,0.000126
11.edf,test,EEG FTT9h,-0.000313,2e-06,-0.000112,9e-06,0.000113
11.edf,test,EEG FTT7h,-0.000349,-3e-06,-0.000119,8e-06,0.000119
11.edf,test,EEG FCC1h,-0.000122,-8.4e-05,-0.000108,3e-06,0.000108
11.edf,test,EEG FCC2h,-0.000146,-0.000105,-0.000129,4e-06,0.000129
11.edf,test,EEG FTT8h,-0.00044,5.4e-05,-0.00011,1e-05,0.000111
11.edf,test,EEG FTT10h,-0.000253,-3e-06,-0.000126,1.2e-05,0.000127
11.edf,test,EEG TTP7h,-0.000232,1.9e-05,-0.000107,8e-06,0.000107
11.edf,test,EEG CCP1h,-0.000105,-7.6e-05,-8.7e-05,2e-06,8.7e-05
11.edf,test,EEG CCP2h,0.000209,0.000256,0.000231,4e-06,0.000231
11.edf,test,EEG TTP8h,0.000193,0.000294,0.000238,4e-06,0.000238
11.edf,test,EEG TPP7h,-6.8e-05,9.1e-05,-1.6e-05,7e-06,1.8e-05
11.edf,test,EEG CPP1h,0.000179,0.000227,0.000205,5e-06,0.000205
11.edf,test,EEG CPP2h,0.000188,0.000238,0.000215,5e-06,0.000215
11.edf,test,EEG TPP8h,0.00015,0.000306,0.000205,8e-06,0.000205
11.edf,test,EEG PPO9h,0.000115,0.000286,0.000228,1.1e-05,0.000228
11.edf,test,EEG PPO5h,0.000121,0.000275,0.000218,1.1e-05,0.000218
11.edf,test,EEG PPO6h,0.000148,0.000237,0.000202,9e-06,0.000203
11.edf,test,EEG PPO10h,2.3e-05,0.000274,0.000222,1e-05,0.000223
11.edf,test,EEG POO9h,3.4e-05,0.000281,0.000191,1.2e-05,0.000192
11.edf,test,EEG POO3h,0.000116,0.000255,0.000207,1e-05,0.000207
11.edf,test,EEG POO4h,4.7e-05,0.000264,0.000217,1.3e-05,0.000217
11.edf,test,EEG POO10h,8.2e-05,0.000297,0.0002,1.2e-05,0.000201
11.edf,test,EEG OI1h,8.8e-05,0.000269,0.000202,1.2e-05,0.000203
11.edf,test,EEG OI2h,9.9e-05,0.000276,0.0002,1.1e-05,0.0002
12.edf,test,EEG Fp1,-0.000406,0.000481,-8e-06,0.000119,0.000119
12.edf,test,EEG Fp2,-0.000372,0.000362,-3.2e-05,9.9e-05,0.000104
12.edf,test,EEG Fpz,-0.000323,0.000359,-5e-06,9.4e-05,9.4e-05
12.edf,test,EEG F7,-0.000202,0.000118,-1.9e-05,2.7e-05,3.3e-05
12.edf,test,EEG F3,-0.000102,0.000154,1.4e-05,3.2e-05,3.5e-05
12.edf,test,EEG Fz,-2e-05,0.000175,7e-05,2.6e-05,7.5e-05
12.edf,test,EEG F4,-0.000114,9.9e-05,-1.4e-05,2.5e-05,2.8e-05
12.edf,test,EEG F8,-0.000115,0.000117,-2.2e-05,2.1e-05,3e-05
12.edf,test,EEG FC5,-8.9e-05,6.8e-05,-2e-06,1e-05,1.1e-05
12.edf,test,EEG FC1,-6.5e-05,1.8e-05,-2.6e-05,1e-05,2.8e-05
12.edf,test,EEG FC2,1.8e-05,0.000101,5.8e-05,1e-05,5.8e-05
12.edf,test,EEG FC6,-9.2e-05,9.5e-05,-2.7e-05,9e-06,2.9e-05
12.edf,test,EEG M1,-0.000196,8.4e-05,-1.9e-05,2.3e-05,3e-05
12.edf,test,EEG T7,-0.000129,7.1e-05,-5e-06,1.4e-05,1.4e-05
12.edf,test,EEG C3,-6.7e-05,4e-06,-2.7e-05,6e-06,2.8e-05
12.edf,test,EEG Cz,2.8e-05,3.4e-05,3.1e-05,1e-06,3.1e-05
12.edf,test,EEG C4,0.000134,0.000208,0.000167,6e-06,0.000167
12.edf,test,EEG T8,8.9e-05,0.000229,0.000176,1.3e-05,0.000177
12.edf,test,EEG M2,-0.000107,9.6e-05,4e-06,2.2e-05,2.3e-05
12.edf,test,EEG CP5,0.000112,0.000214,0.000162,1e-05,0.000162
12.edf,test,EEG CP1,0.000158,0.000223,0.000192,7e-06,0.000192
12.edf,test,EEG CP2,0.000155,0.000231,0.000194,9e-06,0.000195
12.edf,test,EEG CP6,9.8e-05,0.000203,0.000152,1.1e-05,0.000153
12.edf,test,EEG P7,0.000102,0.000253,0.000173,1.5e-05,0.000174
12.edf,test,EEG P3,0.000124,0.000229,0.00018,1.1e-05,0.00018
12.edf,test,EEG Pz,9.5e-05,0.000254,0.000177,1.6e-05,0.000178
12.edf,test,EEG P4,7.6e-05,0.000211,0.000151,1.3e-05,0.000151
12.edf,test,EEG P8,2.7e-05,0.000274,0.000169,2.1e-05,0.000171
12.edf,test,EEG POz,6.6e-05,0.000226,0.00015,1.5e-05,0.000151
12.edf,test,EEG O1,0.0001,0.000298,0.000197,1.8e-05,0.000198
12.edf,test,EEG Oz,6.4e-05,0.000261,0.000167,1.9e-05,0.000168
12.edf,test,EEG O2,6.1e-05,0.000275,0.000174,2e-05,0.000175
12.edf,test,EOG EOGh,-0.003901,0.001931,0.000235,0.0002,0.000309
12.edf,test,EOG EOGv,-0.000817,0.000685,-0.000117,0.000207,0.000238
12.edf,test,EMG EMG_RH,-0.000691,0.000781,0.000184,4.7e-05,0.000189
12.edf,test,EMG EMG_LH,-0.001508,0.000845,-0.000133,6.4e-05,0.000148
12.edf,test,EMG EMG_RF,-0.000214,-4.8e-05,-0.000119,1.4e-05,0.00012
12.edf,test,EEG AF7,-0.000317,0.000417,7e-06,9.8e-05,9.8e-05
12.edf,test,EEG AF3,-0.000191,0.000239,9e-06,5.7e-05,5.7e-05
12.edf,test,EEG AF4,-0.000181,0.000201,2e-06,5e-05,5e-05
12.edf,test,EEG AF8,-0.000131,0.000425,0.000116,6.9e-05,0.000135
12.edf,test,EEG F5,-0.000199,0.000111,-5.3e-05,3.4e-05,6.3e-05
12.edf,test,EEG F1,-0.000118,6.6e-05,-3.3e-05,2.4e-05,4.1e-05
12.edf,test,EEG F2,1.1e-05,0.000181,9.3e-05,2.2e-05,9.6e-05
12.edf,test,EEG F6,-0.000136,7.5e-05,-3.8e-05,2.4e-05,4.5e-05
12.edf,test,EEG FC3,-8.8e-05,1.6e-05,-3.4e-05,1.1e-05,3.6e-05
12.edf,test,EEG FCz,-5.1e-05,2.9e-05,-1.4e-05,1e-05,1.7e-05
12.edf,test,EEG FC4,-2e-05,9.1e-05,2.3e-05,9e-06,2.5e-05
12.edf,test,EEG C5,-0.000122,-1e-05,-6.2e-05,8e-06,6.3e-05
12.edf,test,EEG C1,-5.3e-05,-2.4e-05,-3.8e-05,3e-06,3.8e-05
12.edf,test,EEG C2,-6e-05,-1.8e-05,-4.2e-05,5e-06,4.2e-05
12.edf,test,EEG C6,-8.6e-05,1.5e-05,-4.2e-05,8e-06,4.3e-05
12.edf,test,EEG CP3,-6.8e-05,1.1e-05,-2.9e-05,8e-06,3e-05
12.edf,test,EEG CPz,0.000201,0.000262,0.000231,6e-06,0.000231
12.edf,test,EEG CP4,0.000153,0.000243,0.000203,9e-06,0.000203
12.edf,test,EEG P5,-4.7e-05,7.7e-05,1.8e-05,1.3e-05,2.2e-05
12.edf,test,EEG P1,0.000164,0.000268,0.000219,1.1e-05,0.000219
12.edf,test,EEG P2,0.000169,0.000288,0.000235,1.2e-05,0.000235
12.edf,test,EEG P6,8.7e-05,0.000263,0.000187,1.7e-05,0.000188
12.edf,test,EEG PO5,0.000148,0.00031,0.000228,1.5e-05,0.000228
12.edf,test,EEG PO3,0.000162,0.000297,0.000237,1.3e-05,0.000237
12.edf,test,EEG PO4,0.000104,0.000281,0.000201,1.7e-05,0.000202
12.edf,test,EEG PO6,9.7e-05,0.000286,0.000205,1.7e-05,0.000206
12.edf,test,EEG FT7,0.000128,0.00033,0.000227,1.2e-05,0.000227
12.edf,test,EEG FT8,0.00015,0.00029,0.000205,9e-06,0.000206
12.edf,test,EEG TP7,0.000173,0.000316,0.000247,1.5e-05,0.000248
12.edf,test,EEG TP8,0.000175,0.000311,0.000244,1.5e-05,0.000245
12.edf,test,EEG PO7,4.5e-05,0.000417,0.000221,1.8e-05,0.000222
12.edf,test,EEG PO8,8.4e-05,0.000316,0.000215,2.1e-05,0.000216
12.edf,test,EEG FT9,1.6e-05,0.00022,0.000118,1.2e-05,0.000118
12.edf,test,EEG FT10,5.6e-05,0.0002,0.000124,1.4e-05,0.000125
12.edf,test,EEG TPP9h,-9.6e-05,4.9e-05,-2.2e-05,1.5e-05,2.6e-05
12.edf,test,EEG TPP10h,1.5e-05,0.000211,0.000121,1.8e-05,0.000123
12.edf,test,EEG PO9,-5.2e-05,0.000334,0.000131,1.8e-05,0.000132
12.edf,test,EEG PO10,-0.000207,3.7e-05,-6.8e-05,2.1e-05,7.2e-05
12.edf,test,EEG P9,-2e-05,0.000259,0.00012,1.9e-05,0.000121
12.edf,test,EEG P10,-5.3e-05,0.000249,0.00011,2.1e-05,0.000112
12.edf,test,EEG AFF1,-1.8e-05,0.000271,0.000121,3.5e-05,0.000126
12.edf,test,EEG AFz,-0.000242,0.000183,-4.3e-05,5.8e-05,7.2e-05
12.edf,test,EEG AFF2,-5.9e-05,0.000231,8.4e-05,3.4e-05,9e-05
12.edf,test,EEG FFC5h,-0.000142,4.7e-05,-4.6e-05,2e-05,5e-05
12.edf,test,EEG FFC3h,-0.000108,3.5e-05,-4.1e-05,1.7e-05,4.4e-05
12.edf,test,EEG FFC4h,4.7e-05,0.000132,8.7e-05,1e-05,8.8e-05
12.edf,test,EEG FFC6h,-0.000147,6.1e-05,-5.2e-05,2.4e-05,5.7e-05
12.edf,test,EEG FCC5h,3.5e-05,0.000149,0.0001,7e-06,0.0001
12.edf,test,EEG FCC3h,0.000167,0.000223,0.000197,6e-06,0.000197
12.edf,test,EEG FCC4h,0.000148,0.000211,0.000171,6e-06,0.000171
12.edf,test,EEG FCC6h,4.1e-05,0.000166,8.7e-05,8e-06,8.7e-05
12.edf,test,EEG CCP5h,0.000137,0.000233,0.000183,7e-06,0.000183
12.edf,test,EEG CCP3h,0.000145,0.000192,0.00017,5e-06,0.00017
12.edf,test,EEG CCP4h,0.000151,0.000225,0.000188,6e-06,0.000188
12.edf,test,EEG CCP6h,0.000178,0.000265,0.000221,8e-06,0.000222
12.edf,test,EEG CPP5h,0.000145,0.000248,0.000196,1e-05,0.000196
12.edf,test,EEG CPP3h,0.000141,0.000226,0.000184,9e-06,0.000185
12.edf,test,EEG CPP4h,0.000127,0.000255,0.000198,1.3e-05,0.000198
12.edf,test,EEG CPP6h,0.0001,0.00022,0.000166,1.2e-05,0.000166
12.edf,test,EEG PPO1,0.000101,0.000234,0.000171,1.3e-05,0.000172
12.edf,test,EEG PPO2,0.000114,0.000253,0.000188,1.4e-05,0.000189
12.edf,test,EEG I1,7.4e-05,0.000435,0.000218,2e-05,0.000219
12.edf,test,EEG Iz,9.5e-05,0.000352,0.0002,2e-05,0.000201
12.edf,test,EEG I2,2e-06,0.000296,0.000159,2.4e-05,0.000161
12.edf,test,EEG AFp3h,-0.000432,0.000214,-0.000133,8.7e-05,0.000159
12.edf,test,EEG AFp4h,-0.00043,0.000166,-0.000151,8.2e-05,0.000172
12.edf,test,EEG AFF5h,-0.000292,0.000112,-0.000107,5.1e-05,0.000118
12.edf,test,EEG AFF6h,-0.000195,1.7e-05,-9.7e-05,2.5e-05,0.0001
12.edf,test,EEG FFT7h,-0.000247,-2.4e-05,-0.000117,1.8e-05,0.000119
12.edf,test,EEG FFC1h,-0.000178,-4.4e-05,-0.000117,1.8e-05,0.000118
12.edf,test,EEG FFC2h,-0.000111,2.5e-05,-4.6e-05,1.7e-05,5e-05
12.edf,test,EEG FFT8h,-0.00022,-8e-06,-0.000124,2.4e-05,0.000126
12.edf,test,EEG FTT9h,-0.000214,-1.1e-05,-0.000113,1.2e-05,0.000114
12.edf,test,EEG FTT7h,-0.0002,-5.4e-05,-0.000119,8e-06,0.00012
12.edf,test,EEG FCC1h,-0.000126,-8.4e-05,-0.000106,5e-06,0.000106
12.edf,test,EEG FCC2h,-0.000158,-9.3e-05,-0.000129,8e-06,0.000129
12.edf,test,EEG FTT8h,-0.000161,-4.2e-05,-0.000108,9e-06,0.000108
12.edf,test,EEG FTT10h,-0.000197,-5.2e-05,-0.000129,1.4e-05,0.00013
12.edf,test,EEG TTP7h,-0.000167,-3.1e-05,-0.000103,1.1e-05,0.000104
12.edf,test,EEG CCP1h,-0.000103,-6.9e-05,-8.6e-05,4e-06,8.6e-05
12.edf,test,EEG CCP2h,0.000215,0.000261,0.000234,5e-06,0.000234
12.edf,test,EEG TTP8h,0.000223,0.000259,0.000242,4e-06,0.000242
12.edf,test,EEG TPP7h,-8.4e-05,5.7e-05,-1.6e-05,1.4e-05,2.1e-05
12.edf,test,EEG CPP1h,0.000164,0.000246,0.000205,9e-06,0.000205
12.edf,test,EEG CPP2h,0.00017,0.000258,0.000217,1e-05,0.000217
12.edf,test,EEG TPP8h,0.000119,0.000297,0.000206,1.6e-05,0.000207
12.edf,test,EEG PPO9h,5.4e-05,0.000434,0.000233,1.8e-05,0.000234
12.edf,test,EEG PPO5h,0.00015,0.000277,0.000217,1.3e-05,0.000217
12.edf,test,EEG PPO6h,9.4e-05,0.000281,0.0002,1.7e-05,0.000201
12.edf,test,EEG PPO10h,8.5e-05,0.000329,0.000225,2.1e-05,0.000226
12.edf,test,EEG POO9h,2.9e-05,0.000377,0.000188,2e-05,0.000189
12.edf,test,EEG POO3h,0.000115,0.00029,0.00021,1.7e-05,0.000211
12.edf,test,EEG POO4h,0.000115,0.000307,0.000219,1.8e-05,0.00022
12.edf,test,EEG POO10h,4.6e-05,0.00034,0.000201,2.4e-05,0.000203
12.edf,test,EEG OI1h,0.000103,0.000336,0.000204,1.9e-05,0.000205
12.edf,test,EEG OI2h,8.9e-05,0.000337,0.000204,2.1e-05,0.000206
13.edf,test,EEG Fp1,-7.1e-05,0.000151,-1.6e-05,1.6e-05,2.3e-05
13.edf,test,EEG Fp2,-9.2e-05,0.00013,-3.7e-05,1.6e-05,4.1e-05
13.edf,test,EEG Fpz,-7.6e-05,0.000157,-9e-06,1.6e-05,1.9e-05
13.edf,test,EEG F7,-6.1e-05,3.1e-05,-2e-05,7e-06,2.1e-05
13.edf,test,EEG F3,-1.6e-05,6.2e-05,1.2e-05,6e-06,1.4e-05
13.edf,test,EEG Fz,2.7e-05,0.000133,6.2e-05,8e-06,6.2e-05
13.edf,test,EEG F4,-8.8e-05,9.9e-05,-1.9e-05,7e-06,2.1e-05
13.edf,test,EEG F8,-0.000244,7.7e-05,-2.3e-05,9e-06,2.5e-05
13.edf,test,EEG FC5,-7.6e-05,2.7e-05,-7e-06,6e-06,9e-06
13.edf,test,EEG FC1,-5.3e-05,2e-05,-2.9e-05,5e-06,3e-05
13.edf,test,EEG FC2,2.2e-05,0.000106,5.2e-05,4e-06,5.2e-05
13.edf,test,EEG FC6,-0.000134,1.9e-05,-3e-05,6e-06,3.1e-05
13.edf,test,EEG M1,-9.8e-05,3.1e-05,-2.6e-05,1e-05,2.8e-05
13.edf,test,EEG T7,-5.7e-05,2.6e-05,-1.2e-05,7e-06,1.4e-05
13.edf,test,EEG C3,-6e-05,-3e-06,-3.1e-05,7e-06,3.2e-05
13.edf,test,EEG Cz,1.9e-05,2.5e-05,2.2e-05,1e-06,2.2e-05
13.edf,test,EEG C4,0.000104,0.000237,0.000163,5e-06,0.000163
13.edf,test,EEG T8,9.8e-05,0.000215,0.000174,8e-06,0.000174
13.edf,test,EEG M2,-8.1e-05,5.6e-05,-1e-06,1e-05,1e-05
13.edf,test,EEG CP5,0.000116,0.000191,0.000156,6e-06,0.000156
13.edf,test,EEG CP1,0.000162,0.000198,0.000181,4e-06,0.000181
13.edf,test,EEG CP2,0.00017,0.000207,0.000189,4e-06,0.000189
13.edf,test,EEG CP6,5.4e-05,0.000204,0.000148,6e-06,0.000148
13.edf,test,EEG P7,0.00012,0.000213,0.000164,9e-06,0.000165
13.edf,test,EEG P3,0.000131,0.000207,0.00017,9e-06,0.00017
13.edf,test,EEG Pz,0.000137,0.000186,0.000164,5e-06,0.000164
13.edf,test,EEG P4,0.000112,0.000173,0.000144,6e-06,0.000144
13.edf,test,EEG P8,0.000114,0.000205,0.000163,9e-06,0.000163
13.edf,test,EEG POz,0.000106,0.00017,0.000141,6e-06,0.000141
13.edf,test,EEG O1,0.000143,0.000232,0.000187,8e-06,0.000187
13.edf,test,EEG Oz,0.000124,0.000206,0.000164,8e-06,0.000164
13.edf,test,EEG O2,0.000117,0.000209,0.000165,8e-06,0.000166
13.edf,test,EOG EOGh,-0.000573,0.001047,0.000166,7.4e-05,0.000182
13.edf,test,EOG EOGv,-0.000291,0.000318,-0.000127,4.3e-05,0.000134
13.edf,test,EMG EMG_RH,-0.000334,0.000388,0.000175,2.6e-05,0.000177
13.edf,test,EMG EMG_LH,-0.000882,0.000288,-0.000137,3.1e-05,0.00014
13.edf,test,EMG EMG_RF,-0.000594,5.4e-05,-0.000127,2.9e-05,0.000131
13.edf,test,EEG AF7,-4.5e-05,0.000111,5e-06,1.1e-05,1.2e-05
13.edf,test,EEG AF3,-3.2e-05,8.3e-05,3e-06,8e-06,9e-06
13.edf,test,EEG AF4,-6e-05,9.7e-05,-4e-06,1.2e-05,1.3e-05
13.edf,test,EEG AF8,-3.7e-05,0.000295,0.000108,1.2e-05,0.000109
13.edf,test,EEG F5,-9.4e-05,1.1e-05,-5.7e-05,8e-06,5.7e-05
13.edf,test,EEG F1,-6.7e-05,1.1e-05,-3.7e-05,6e-06,3.8e-05
13.edf,test,EEG F2,5e-05,0.000135,8.3e-05,6e-06,8.4e-05
13.edf,test,EEG F6,-0.000216,0.000278,-4.1e-05,8e-06,4.2e-05
13.edf,test,EEG FC3,-5.8e-05,1.3e-05,-3.5e-05,4e-06,3.6e-05
13.edf,test,EEG FCz,-3.9e-05,6e-06,-2.1e-05,4e-06,2.2e-05
13.edf,test,EEG FC4,-0.000101,0.000234,1.5e-05,6e-06,1.6e-05
13.edf,test,EEG C5,-0.000116,-2e-05,-6.4e-05,8e-06,6.5e-05
13.edf,test,EEG C1,-5.2e-05,-2.6e-05,-3.9e-05,3e-06,3.9e-05
13.edf,test,EEG C2,-6.7e-05,-1.5e-05,-4.9e-05,4e-06,5e-05
13.edf,test,EEG C6,-0.000125,-7e-06,-4.7e-05,6e-06,4.7e-05
13.edf,test,EEG CP3,-6.8e-05,-8e-06,-3.5e-05,5e-06,3.5e-05
13.edf,test,EEG CPz,0.000206,0.000237,0.000224,3e-06,0.000224
13.edf,test,EEG CP4,0.000184,0.000211,0.000196,2e-06,0.000196
13.edf,test,EEG P5,-3.1e-05,4.7e-05,1e-05,7e-06,1.2e-05
13.edf,test,EEG P1,0.000186,0.000238,0.000214,5e-06,0.000214
13.edf,test,EEG P2,0.000203,0.000254,0.00023,5e-06,0.00023
13.edf,test,EEG P6,0.000147,0.000219,0.000183,7e-06,0.000183
13.edf,test,EEG PO5,0.000176,0.000254,0.000219,8e-06,0.000219
13.edf,test,EEG PO3,0.000187,0.000259,0.000227,7e-06,0.000227
13.edf,test,EEG PO4,0.000162,0.00023,0.000196,7e-06,0.000196
13.edf,test,EEG PO6,0.000158,0.00024,0.000199,8e-06,0.000199
13.edf,test,EEG FT7,0.000173,0.000258,0.000219,7e-06,0.00022
13.edf,test,EEG FT8,3.4e-05,0.000264,0.0002,7e-06,0.0002
13.edf,test,EEG TP7,0.000195,0.000289,0.000239,9e-06,0.000239
13.edf,test,EEG TP8,0.000183,0.000277,0.000232,8e-06,0.000233
13.edf,test,EEG PO7,0.000163,0.000267,0.000216,9e-06,0.000216
13.edf,test,EEG PO8,0.000155,0.000249,0.000205,9e-06,0.000205
13.edf,test,EEG FT9,7e-05,0.000157,0.000112,8e-06,0.000112
13.edf,test,EEG FT10,1.2e-05,0.000187,0.000116,8e-06,0.000116
13.edf,test,EEG TPP9h,-8.9e-05,2.6e-05,-2.9e-05,1e-05,3.1e-05
13.edf,test,EEG TPP10h,6.1e-05,0.00016,0.000113,9e-06,0.000114
13.edf,test,EEG PO9,6.8e-05,0.000175,0.000122,9e-06,0.000122
13.edf,test,EEG PO10,-0.000139,-1.7e-05,-7.1e-05,1.3e-05,7.2e-05
13.edf,test,EEG P9,5.4e-05,0.000162,0.000109,1e-05,0.000109
13.edf,test,EEG P10,4.4e-05,0.00015,0.0001,9e-06,0.0001
13.edf,test,EEG AFF1,7.8e-05,0.000188,0.000113,8e-06,0.000113
13.edf,test,EEG AFz,-9.5e-05,4.3e-05,-5.3e-05,1e-05,5.4e-05
13.edf,test,EEG AFF2,2.6e-05,0.000148,7.3e-05,1.2e-05,7.4e-05
13.edf,test,EEG FFC5h,-8.1e-05,-6e-06,-5.2e-05,6e-06,5.3e-05
13.edf,test,EEG FFC3h,-7e-05,-1e-06,-4.7e-05,4e-06,4.7e-05
13.edf,test,EEG FFC4h,8e-06,0.000212,8.9e-05,5e-06,8.9e-05
13.edf,test,EEG FFC6h,-0.000207,0.000163,-5.8e-05,7e-06,5.8e-05
13.edf,test,EEG FCC5h,3e-05,0.000127,9.3e-05,6e-06,9.3e-05
13.edf,test,EEG FCC3h,0.000168,0.000224,0.000189,4e-06,0.000189
13.edf,test,EEG FCC4h,0.000122,0.000258,0.000167,4e-06,0.000167
13.edf,test,EEG FCC6h,-2e-06,0.000161,7.8e-05,6e-06,7.8e-05
13.edf,test,EEG CCP5h,0.000143,0.000205,0.000177,5e-06,0.000177
13.edf,test,EEG CCP3h,0.000136,0.000193,0.000165,7e-06,0.000165
13.edf,test,EEG CCP4h,0.000157,0.000215,0.000182,4e-06,0.000182
13.edf,test,EEG CCP6h,0.000176,0.000267,0.000216,5e-06,0.000216
13.edf,test,EEG CPP5h,0.000151,0.00022,0.000189,6e-06,0.000189
13.edf,test,EEG CPP3h,0.000149,0.000206,0.000178,6e-06,0.000178
13.edf,test,EEG CPP4h,0.000159,0.00021,0.000187,5e-06,0.000187
13.edf,test,EEG CPP6h,0.000126,0.000199,0.000159,6e-06,0.000159
13.edf,test,EEG PPO1,0.000132,0.000193,0.000164,7e-06,0.000164
13.edf,test,EEG PPO2,0.000149,0.000204,0.000179,5e-06,0.000179
13.edf,test,EEG I1,0.000146,0.000287,0.000214,1e-05,0.000215
13.edf,test,EEG Iz,0.000136,0.000242,0.00019,9e-06,0.00019
13.edf,test,EEG I2,0.0001,0.000206,0.000155,9e-06,0.000156
13.edf,test,EEG AFp3h,-0.000191,-4e-06,-0.000137,1.5e-05,0.000138
13.edf,test,EEG AFp4h,-0.000193,-2e-05,-0.000151,1.3e-05,0.000151
13.edf,test,EEG AFF5h,-0.000172,-3.7e-05,-0.000112,8e-06,0.000113
13.edf,test,EEG AFF6h,-0.000206,8.9e-05,-0.000101,9e-06,0.000102
13.edf,test,EEG FFT7h,-0.00016,-7.3e-05,-0.000123,7e-06,0.000123
13.edf,test,EEG FFC1h,-0.000141,-9.2e-05,-0.000123,4e-06,0.000123
13.edf,test,EEG FFC2h,-7.8e-05,-1.8e-05,-5.6e-05,5e-06,5.6e-05
13.edf,test,EEG FFT8h,-0.000399,-7e-06,-0.000124,8e-06,0.000125
13.edf,test,EEG FTT9h,-0.000167,-7.5e-05,-0.000121,8e-06,0.000121
13.edf,test,EEG FTT7h,-0.000175,-8.7e-05,-0.00012,6e-06,0.00012
13.edf,test,EEG FCC1h,-0.000114,-0.000104,-0.00011,1e-06,0.00011
13.edf,test,EEG FCC2h,-0.000147,-0.000115,-0.000135,3e-06,0.000135
13.edf,test,EEG FTT8h,-0.00022,-6.8e-05,-0.000115,7e-06,0.000115
13.edf,test,EEG FTT10h,-0.000239,-8.1e-05,-0.000131,8e-06,0.000131
13.edf,test,EEG TTP7h,-0.000151,-7.4e-05,-0.00011,7e-06,0.000111
13.edf,test,EEG CCP1h,-0.000103,-8e-05,-9e-05,3e-06,9e-05
13.edf,test,EEG CCP2h,0.000215,0.000237,0.000226,2e-06,0.000226
13.edf,test,EEG TTP8h,0.000124,0.000279,0.000232,7e-06,0.000232
13.edf,test,EEG TPP7h,-6.8e-05,1.2e-05,-2.6e-05,7e-06,2.7e-05
13.edf,test,EEG CPP1h,0.000176,0.000215,0.000196,4e-06,0.000196
13.edf,test,EEG CPP2h,0.000182,0.000223,0.000205,4e-06,0.000205
13.edf,test,EEG TPP8h,0.000156,0.000241,0.0002,8e-06,0.0002
13.edf,test,EEG PPO9h,0.000174,0.000281,0.000226,9e-06,0.000226
13.edf,test,EEG PPO5h,0.000169,0.000245,0.000211,7e-06,0.000211
13.edf,test,EEG PPO6h,0.000157,0.000229,0.000193,7e-06,0.000194
13.edf,test,EEG PPO10h,0.000166,0.000261,0.000216,9e-06,0.000216
13.edf,test,EEG POO9h,0.000128,0.000236,0.000182,9e-06,0.000183
13.edf,test,EEG POO3h,0.000164,0.000242,0.000205,7e-06,0.000205
13.edf,test,EEG POO4h,0.000169,0.00025,0.000209,8e-06,0.00021
13.edf,test,EEG POO10h,0.000139,0.000236,0.000191,8e-06,0.000191
13.edf,test,EEG OI1h,0.000146,0.000245,0.000197,9e-06,0.000197
13.edf,test,EEG OI2h,0.000145,0.000244,0.000196,8e-06,0.000196
14.edf,test,EEG Fp1,-0.000225,0.00023,-1.4e-05,2.4e-05,2.8e-05
14.edf,test,EEG Fp2,-0.000211,0.000188,-3.5e-05,2.2e-05,4.1e-05
14.edf,test,EEG Fpz,-0.00019,0.000248,-1.2e-05,2.2e-05,2.5e-05
14.edf,test,EEG F7,-0.00084,0.000467,-1.9e-05,1.6e-05,2.5e-05
14.edf,test,EEG F3,-0.000258,0.000275,1.2e-05,1.1e-05,1.6e-05
14.edf,test,EEG Fz,-1.4e-05,0.00013,6.4e-05,9e-06,6.5e-05
14.edf,test,EEG F4,-0.000296,0.000189,-2.3e-05,1e-05,2.5e-05
14.edf,test,EEG F8,-0.000583,0.00039,-2.5e-05,1.7e-05,3.1e-05
14.edf,test,EEG FC5,-0.000432,0.000365,-8e-06,1.2e-05,1.5e-05
14.edf,test,EEG FC1,-0.00014,0.000129,-2.8e-05,6e-06,2.8e-05
14.edf,test,EEG FC2,-9.2e-05,0.000173,5.4e-05,5e-06,5.4e-05
14.edf,test,EEG FC6,-0.000671,0.000622,-3e-05,1.3e-05,3.3e-05
14.edf,test,EEG M1,-0.000261,0.00024,-2.2e-05,2.3e-05,3.2e-05
14.edf,test,EEG T7,-0.000496,0.000281,-1.2e-05,1.5e-05,1.9e-05
14.edf,test,EEG C3,-0.000355,0.000415,-3e-05,8e-06,3.1e-05
14.edf,test,EEG Cz,2.1e-05,2.7e-05,2.4e-05,1e-06,2.4e-05
14.edf,test,EEG C4,-0.000181,0.00046,0.000162,8e-06,0.000162
14.edf,test,EEG T8,-0.000404,0.000443,0.000172,1.8e-05,0.000173
14.edf,test,EEG M2,-0.000277,0.000448,1.8e-05,3.6e-05,4e-05
14.edf,test,EEG CP5,-0.000231,0.000634,0.000159,1.3e-05,0.00016
14.edf,test,EEG CP1,0.0001,0.000299,0.000184,8e-06,0.000184
14.edf,test,EEG CP2,7.2e-05,0.000248,0.00019,8e-06,0.00019
